O,3,6,307
N,75,3,6,5
87783,3,5
24166,3,7
76999,3,1
47815,3,9
89759,3,2
N,493,3,7,18
64199,3,5
32437,3,5
48734,3,7
95803,3,6
96643,3,3
46683,3,10
8931,3,9
72671,3,5
47556,3,5
65113,3,6
21219,3,2
97717,3,1
3999,3,3
1351,3,1
4132,3,7
6196,3,6
22085,3,10
56039,3,10
N,331,3,7,11
80583,3,5
98023,3,6
17951,3,5
14917,3,6
23012,3,2
52574,3,6
16038,3,10
10710,3,3
65239,3,1
46311,3,6
73427,3,6
N,899,3,6,11
23195,3,5
28291,3,9
88806,3,6
98021,3,1
99815,3,1
41851,3,1
34513,3,9
89831,3,5
15879,3,9
40419,3,3
16103,3,1
N,1539,3,6,7
83299,3,1
39655,3,6
65923,3,6
93361,3,5
40419,3,2
30943,3,1
88807,3,6
N,736,3,7,11
56955,3,1
32100,3,6
69246,3,7
54950,3,10
97699,3,7
87779,3,9
40530,10,4
47557,3,8
12703,3,9
54722,3,2
32903,3,9
N,299,3,7,10
97999,3,1
22241,3,2
97755,3,4
77525,3,10
97849,3,6
72647,3,8
5762,3,3
73349,3,4
54975,3,6
48839,3,2
N,2681,3,6,6
65131,3,3
65057,3,1
85462,3,3
68814,3,1
20109,3,7
95767,3,10
N,11,3,7,18
5411,3,2
79207,3,9
32487,3,6
15558,3,3
23135,3,7
9780,3,3
86807,3,7
48829,3,1
81607,3,9
72068,3,6
36519,3,3
16053,3,9
72902,3,4
81086,3,2
24224,3,5
86627,3,6
80742,3,5
16095,3,3
N,302,3,6,11
64999,3,5
97894,3,3
64091,3,10
40613,3,4
69799,3,5
32215,3,10
9441,3,2
4147,3,6
73291,3,10
52615,3,5
15476,3,10
N,2798,3,6,8
15838,3,10
47582,1,3
81615,3,10
62335,3,7
16039,3,6
89829,3,7
98016,3,2
29415,3,1
N,2467,3,7,11
23735,3,9
10339,3,10
20199,3,1
81319,3,5
96944,3,6
73327,3,9
60984,3,1
32481,3,2
37479,3,6
61063,3,3
28516,3,4
