T
I,6,6,26
R,6,7,307
T
O,6,6,1279
R,6,7,1281
N,1259,6,6,20
38565,6,7
31463,6,3
48355,6,1
24087,6,3
32486,6,7
97350,6,4
72407,6,5
34533,6,5
69335,6,10
65100,6,10
58854,6,3
5382,6,2
32483,6,1
81381,6,5
42727,6,10
30371,6,5
56526,6,5
32206,6,2
91029,6,7
89809,6,7
N,1249,6,6,19
15573,6,9
65125,6,3
5141,6,7
65191,6,2
89823,6,9
88746,6,6
61109,6,10
16103,6,5
89831,6,4
12319,6,10
38599,6,2
43786,6,1
75231,6,2
65255,6,4
93490,6,5
3871,6,10
73349,6,9
94886,6,1
89669,6,2
N,256,6,7,17
56884,6,10
16079,6,4
23117,6,3
27875,6,2
24084,6,9
89706,6,7
20167,6,2
73443,6,7
72799,6,10
2079,6,9
11967,6,7
50471,6,2
15823,6,1
18654,6,5
15839,6,9
98014,6,1
94990,6,3
N,2257,6,6,13
89821,6,10
93526,6,8
92365,6,6
12335,6,8
79887,6,10
12635,6,5
87717,6,5
48317,6,4
56919,6,2
70183,6,4
6199,6,5
69220,6,1
47001,6,9
N,1155,6,6,20
43747,6,7
13794,6,1
76501,6,1
15693,6,3
89791,6,10
70335,6,7
60603,6,5
81255,6,4
78311,6,9
25215,6,7
19175,6,4
54863,6,10
5605,6,4
81431,6,7
54772,6,5
65231,6,9
1945,6,7
92767,6,2
9382,6,4
71735,6,7
N,1521,6,6,15
87510,6,1
32355,6,10
6053,6,4
87170,6,2
56039,6,1
39331,6,8
65245,6,8
4026,6,3
77414,6,5
6215,6,10
21987,6,1
85699,6,6
85479,6,7
28102,6,7
36517,6,8
N,1151,6,6,11
48570,6,4
2102,6,9
72725,6,2
47567,6,6
64178,6,5
20163,6,5
76967,6,2
75493,6,2
91495,7,3
11523,6,1
24222,6,6
N,702,6,6,9
60131,6,8
32343,6,5
5695,6,1
16103,6,6
12770,6,3
73315,6,9
61083,6,6
89819,6,6
57015,6,4
N,315,6,7,9
34483,6,6
53351,6,5
81543,6,9
57062,6,1
6189,6,3
56784,6,10
46759,6,4
94951,6,9
81127,6,7
N,327,6,6,11
79571,6,2
81639,6,3
44773,6,8
56519,6,9
46695,6,4
63203,6,8
81509,6,6
3891,6,9
77170,6,9
38463,6,7
69351,6,6
N,1283,6,6,8
7679,6,10
14049,6,7
40546,6,8
54567,6,10
5699,6,1
37983,6,9
31328,6,10
45955,6,8
N,1519,6,6,11
60391,6,6
88792,6,7
4166,6,5
97963,6,9
97429,6,5
46269,6,4
36038,6,9
