T
I,2,9,33
S,2,8,13,33
O,2,10,1283
T
R,2,9,1793
S,2,9,13,22
T
P,4,2,2161,4854.79
P,2,10,1691,1618.25
P,2,10,226,3649.04
P,4,1,1155,2055.81
P,2,9,10,793.86
P,2,10,1047,1800.29
P,2,8,1791,4755.0
P,2,8,1889,4820.83
P,7,2,2242,1513.31
P,2,10,515,837.32
I,2,9,30
S,2,10,19,48
I,2,9,28
S,2,8,10,20
O,2,9,1279
I,2,9,31
T
S,2,10,15,22
N,1442,2,8,20
23783,2,5
48791,2,2
20135,2,9
5823,2,5
61127,2,9
40649,2,8
81469,2,10
11877,2,8
22141,2,10
89559,2,10
69095,2,9
50915,2,6
60130,2,7
81271,2,9
89819,2,4
63031,2,5
68019,2,7
89781,2,1
48743,2,1
24279,2,2
N,41,2,9,20
87267,2,3
65253,2,3
81601,2,3
44343,2,10
77350,2,10
85661,2,3
16001,2,6
5959,2,9
89807,2,9
88805,2,10
73445,2,5
77347,2,7
68071,2,4
15559,2,8
31079,9,6
64438,2,6
88743,2,6
16083,2,10
77008,2,8
3847,2,3
N,1273,2,9,8
39143,2,2
81511,2,9
73430,2,5
6212,2,5
64991,2,5
11995,2,5
72415,2,3
81630,2,9
N,1274,2,8,15
81105,2,5
29895,2,9
40526,2,3
57048,2,5
87255,2,5
40643,2,4
13703,2,2
65054,2,10
40383,2,8
98207,2,3
4135,2,9
14341,2,10
63910,2,6
4008,2,5
81507,2,9
N,1225,2,8,19
22229,2,2
28367,2,2
32482,2,3
79334,2,10
72406,2,4
59015,2,9
97507,2,10
64866,2,1
5668,2,3
36055,2,2
39383,2,10
32467,2,9
79459,2,3
32447,2,1
40605,2,9
27797,2,10
46398,2,4
40039,2,10
15050,2,3
N,2771,2,9,10
89638,2,5
89010,2,5
4675,2,7
52893,2,10
21479,2,2
89220,2,6
63719,2,7
17107,2,9
23779,2,2
17797,2,6
N,1469,2,8,13
24159,2,7
32455,2,2
71126,2,3
54503,2,2
2117,2,9
49893,2,4
15847,2,5
88758,2,2
64196,2,1
48853,2,7
78018,2,6
52915,2,3
89827,2,4
N,771,2,8,11
80789,2,6
2802,2,1
11732,2,4
56925,2,6
46395,2,7
79866,2,3
72927,2,5
28351,2,10
72163,2,7
36437,2,7
47715,2,9
N,1237,2,9,7
4163,2,1
97402,2,7
48098,2,2
3394,2,6
58075,2,8
86695,2,6
10779,2,4
I,2,9,45
T
R,2,8,1767
I,2,9,20
R,2,10,1150
R,2,9,2145
T
I,2,10,40
P,2,9,62,530.19
S,2,9,10,26
T
D,2,8
S,2,9,11,20
T
T
O,2,8,1283
T
D,2,10
O,2,10,619
T
R,2,10,1155
P,2,10,739,133.97
I,2,8,27
T
I,2,9,44
I,2,9,50
N,2303,2,9,7
70629,2,8
64734,2,10
72103,2,7
56543,2,6
87502,2,9
10727,2,10
24034,2,7
N,1139,2,10,17
88260,2,4
73261,2,7
83687,2,1
1477,2,9
83487,2,2
48866,2,8
57063,2,9
9815,2,3
46805,2,5
2083,2,9
43554,2,7
73191,2,7
54741,2,9
89819,2,6
89829,2,7
48727,2,8
9415,2,3
N,864,2,9,12
43111,2,7
93247,2,8
23743,2,3
20197,2,5
65221,2,7
97247,2,5
85732,2,9
20198,2,4
24159,2,9
87647,2,7
60381,2,6
66839,2,1
N,2146,2,9,12
4679,2,1
73153,2,6
64994,2,3
89293,2,5
21862,2,9
87229,2,4
83150,2,2
