N,2051,5,4,15
30375,5,4
3971,5,6
97207,5,7
5810,5,5
80343,5,8
73446,5,1
22227,5,6
4167,5,7
71333,5,9
6084,5,9
65124,5,8
72871,5,8
96990,5,1
71783,5,1
40147,5,8
N,963,5,3,9
13986,5,6
80287,5,2
76891,5,4
73439,5,5
77519,5,8
40003,5,8
86161,5,5
81439,5,8
72039,5,5
N,1795,5,3,15
15719,5,8
62939,5,3
40166,5,4
30563,5,5
48671,5,4
42455,5,1
89446,5,6
79175,5,1
64999,5,7
80613,5,6
93917,5,3
81597,5,3
5062,5,10
1663,5,6
327,5,3
N,2913,5,4,20
64159,5,1
946,5,10
4167,5,7
85454,5,2
54757,5,8
63190,5,3
18023,5,10
15741,5,4
52959,5,9
24293,5,1
94943,5,1
3655,5,6
24006,5,5
31718,5,6
89819,5,3
12311,5,1
48475,5,5
57063,5,3
31323,5,5
81076,5,10
N,315,5,3,7
71106,5,9
81575,5,1
55015,5,4
63200,5,2
40599,5,10
5445,5,8
28070,5,10
N,643,5,5,7
88676,5,3
77091,5,1
62999,5,9
32423,5,10
1575,5,2
51683,5,6
69253,5,6
N,1279,5,3,18
55007,5,9
97765,5,4
29402,5,10
73407,5,7
22471,5,6
68831,5,4
72293,5,8
92630,5,8
10670,5,9
65117,5,6
73299,5,1
73363,5,1
48359,5,6
24290,5,5
39379,5,10
84181,5,3
73447,5,6
72927,5,9
N,2283,5,4,12
64839,5,5
75431,5,3
68710,5,8
28359,5,5
67142,5,6
63973,5,3
73423,5,8
77524,5,1
24286,5,4
64214,5,9
57044,5,3
64743,5,2
N,507,5,3,14
87767,5,5
27302,5,4
84839,5,10
65251,5,9
50821,5,7
73439,5,6
86711,5,6
78823,5,2
12262,2,4
81575,5,5
44754,5,9
47845,5,8
11591,5,1
30437,5,7
N,515,5,4,14
96431,5,5
24199,5,7
72679,5,4
1471,5,8
53991,5,8
72422,5,4
65227,5,1
5081,5,3
77511,5,2
17047,5,9
119,5,1
15047,5,8
48037,5,7
66979,5,3
N,313,5,4,9
93286,5,4
19874,5,8
68071,5,7
32423,5,2
66727,5,8
95975,5,4
11781,5,1
97245,5,7
36519,5,2
N,2139,5,3,8
5967,5,6
32422,5,9
73434,5,8
48092,5,9
97759,5,9
88807,5,10
5667,5,7
81639,5,1
N,311,5,3,19
21221,5,8
56549,5,9
81639,5,2
90589,5,5
44615,5,2
63719,5,6
4151,5,1
1543,5,8
64367,5,9
80871,5,3
72609,5,8
4151,5,7
37380,5,7
47527,5,9
28390,5,5
5188,5,6
59111,5,9
5941,5,3
89537,5,10
N,667,5,5,17
11975,5,3
72915,5,2
14051,5,10
39297,5,9
93719,5,10
60127,5,5
97878,5,4
78369,5,8
78799,5,10
1722,5,4
16051,5,5
96993,5,9
81639,5,4
40551,5,9
2054,5,5
80515,5,5
38289,5,5
N,2047,5,5,17
64483,5,8
5830,5,10
72086,5,6
5700,5,10
14054,5,2
71383,5,1
32461,5,7
71317,5,8
85423,5,5
6055,5,2
35410,5,7
85735,5,3
38599,5,7
31462,5,7
80613,5,5
15015,5,5
97813,5,4
N,579,5,4,14
6213,5,10
12862,5,6
81255,5,2
58951,5,3
48743,5,6
2115,5,3
24263,5,10
46711,3,3
79254,5,2
6147,5,6
75195,5,10
72869,5,8
13763,5,6
99995,5,4
N,1105,5,4,20
93671,5,10
72663,5,5
15551,5,9
37603,5,4
15949,5,2
93566,5,2
15843,5,9
79573,5,10
15639,5,1
80399,5,4
47719,5,7
73190,5,3
20095,5,9
66535,5,2
4146,5,9
5893,5,5
98023,5,2
58342,5,8
2113,5,9
16101,5,2
N,1249,5,3,19
57059,5,8
57023,5,6
15535,5,2
32382,5,6
89775,5,6
40405,5,2
89293,5,3
89829,5,4
96459,5,9
79459,5,5
32285,5,4
92899,5,7
67295,5,2
21591,5,1
22242,5,6
1095,5,4
83095,5,4
10119,5,4
56483,5,10
N,1277,5,5,19
36551,5,5
83617,5,9
24137,5,7
60891,5,8
65221,5,10
54843,5,1
45779,5,10
43231,5,9
32485,5,8
87646,5,3
36579,5,8
2119,5,5
46231,5,7
97846,5,8
31771,5,6
40474,5,1
36579,5,7
23267,5,6
57055,5,2
N,331,5,3,17
32470,5,10
46791,5,6
15553,5,8
24615,5,1
95444,5,3
79303,5,7
37443,5,9
89305,10,5
48351,5,10
42183,5,10
39494,5,8
88093,5,3
567,5,1
39829,5,7
6129,5,9
42726,5,5
23783,5,8
N,730,5,4,14
27303,5,6
88805,10,1
1951,5,8
97767,5,1
63877,5,5
47841,5,2
14055,9,7
64998,5,1
5566,5,10
40389,5,6
76389,5,1
89787,5,6
30934,5,10
11251,5,7
N,2683,5,3,9
4131,5,5
80935,5,4
48869,5,7
39879,5,6
36487,5,9
28254,5,2
24291,5,6
96983,5,10
48103,5,5
N,2001,5,3,8
93909,5,10
65218,5,2
95686,5,5
48865,5,10
24261,5,5
65255,5,6
56725,5,7
5191,5,5
N,493,5,5,15
23013,5,5
96999,5,7
89815,5,2
79575,5,8
24030,5,1
56801,5,2
32175,5,3
80597,5,3
64698,5,7
71839,5,3
16055,5,8
40671,5,1
33767,5,2
48487,5,1
5511,5,5
N,1242,5,4,11
62437,5,8
67300,5,8
89053,5,4
40582,5,10
2945,5,9
32287,5,2
8933,5,5
56997,5,4
56333,5,5
99812,5,2
88788,5,1
N,328,5,5,15
83655,5,1
56759,5,1
46807,5,9
55439,5,8
15306,5,6
12996,5,7
47327,5,6
88519,5,3
52262,5,10
15973,5,8
21571,5,2
97987,5,2
57704,5,5
48866,5,2
77285,5,9
N,1026,5,3,11
24159,5,4
10663,5,9
25319,5,9
14031,5,2
72107,5,1
93914,5,10
24190,5,1
60388,5,10
81251,5,3
21972,5,1
69350,5,6
N,942,5,3,5
35939,5,8
91870,5,4
34487,5,6
44455,5,4
32227,5,3
N,2818,5,5,10
89687,5,8
65253,5,9
31235,5,8
36495,5,8
97306,5,9
32324,5,1
15845,5,8
87527,5,1
51636,5,3
65247,5,4
N,59,5,5,17
21319,5,9
4855,5,8
47703,5,6
9799,5,3
71871,5,4
33509,5,3
5415,5,9
65255,5,6
6206,5,9
6023,5,5
83679,5,2
25831,5,2
56801,5,7
41599,5,10
48799,5,2
97829,5,4
89095,5,1
N,1001,5,5,10
65189,5,5
47507,5,5
81223,5,5
40287,5,5
77479,5,4
73366,5,9
46822,5,2
43731,5,8
59873,5,9
36043,5,6
N,2243,5,3,19
39809,5,1
14047,5,2
81227,5,1
63193,5,9
96614,5,7
77537,5,1
5694,5,7
44454,5,10
77541,5,10
36566,5,10
55522,5,9
89299,5,3
23398,5,4
40598,5,6
12005,5,10
40663,5,1
51394,5,5
36167,5,9
44746,5,2
N,75,5,5,12
55494,5,2
33755,5,8
65191,5,4
56039,5,2
20115,5,9
31911,5,3
