N,2931,7,9,6
3589,7,4
97957,7,1
73391,7,7
89821,7,1
4931,7,3
40675,7,6
N,2243,7,10,10
1415,7,9
30802,7,3
2951,5,10
15967,7,7
65151,7,6
98023,7,5
78683,7,3
81383,7,1
73159,7,3
4420,7,3
N,299,7,9,5
18023,7,2
59879,7,5
28255,7,1
48741,7,8
30179,7,5
N,334,7,9,6
24175,7,10
11943,7,7
93846,7,5
97831,7,5
97627,7,2
15061,7,2
N,1569,7,9,13
19943,7,5
70854,7,1
87711,7,6
32487,7,7
11937,7,1
52890,7,7
7236,7,4
52691,7,3
6063,7,2
89671,7,3
57055,7,3
77029,7,5
6183,7,10
N,2727,7,8,8
24151,7,1
15071,7,4
93648,7,3
40622,7,7
16103,7,5
55,7,5
15766,7,2
63137,7,2
N,1001,7,10,11
36583,7,2
96999,7,6
30311,7,2
3526,7,6
47303,7,10
46815,7,9
48871,7,5
22167,7,7
87743,7,10
65223,7,2
5191,7,7
N,1275,7,10,5
30343,7,2
89783,7,1
54695,7,4
95835,7,8
67415,7,1
N,161,7,9,17
89625,7,2
56547,7,10
48858,7,7
23751,7,7
39461,7,5
5843,7,5
56935,7,7
48773,7,4
57059,7,9
87143,7,10
12229,7,7
79559,7,7
97627,7,3
11543,7,10
65125,7,8
96962,7,9
26789,7,10
N,2266,7,10,16
6207,7,3
64901,7,9
24219,7,5
1079,7,5
76965,7,3
23239,7,10
53925,7,8
13919,7,8
21927,7,3
97639,7,8
97907,7,9
22245,7,9
6206,7,4
18127,7,8
23711,7,5
81635,7,4
N,1229,7,9,15
81255,7,3
40415,7,10
80610,7,1
64727,7,2
2041,7,1
44515,7,6
5191,7,10
73447,7,3
15591,7,2
97246,7,3
94816,7,10
55015,7,6
19906,7,2
91835,7,9
39479,7,7
N,1207,7,9,17
73191,7,1
86311,7,9
80289,7,8
30340,7,6
96977,7,7
4159,7,9
24019,7,6
52821,7,10
48675,7,5
10721,7,7
47711,7,3
97437,7,6
48357,7,5
54682,7,9
23954,7,3
85143,7,4
72799,7,3
I,7,9,35
N,1123,7,9,15
13803,7,2
6182,7,8
20039,7,2
23303,7,4
10053,7,10
16101,7,4
48835,7,6
95311,7,4
6175,7,3
13286,7,4
67382,7,3
71333,7,5
86758,7,4
54675,7,6
48269,7,6
P,7,8,1283,2013.12
N,1073,7,8,12
11205,7,2
23783,7,5
73383,7,1
87364,7,9
21222,7,1
93095,7,8
63111,7,9
73190,7,4
57031,7,7
95775,7,10
23619,7,2
71399,7,2
N,2304,7,10,13
72933,7,2
16871,7,10
23756,7,8
31078,7,4
23630,7,8
16103,7,9
68772,7,3
5671,7,6
48869,7,5
32455,7,4
3526,7,1
20131,7,10
44214,7,10
N,2289,7,10,13
40303,7,2
52451,7,6
89031,7,7
55351,7,8
40589,7,9
40677,7,4
11237,7,2
39943,7,3
89571,7,7
96962,7,10
10819,7,1
6149,7,10
29926,7,7
N,2307,7,10,10
67675,7,5
79335,7,9
14837,7,9
97941,7,10
40607,7,4
89255,7,4
77542,7,8
65239,7,5
93343,7,9
19941,7,10
N,970,7,8,6
40583,7,4
78333,7,1
19652,7,7
17607,7,5
3495,7,2
5637,7,8
N,2050,7,8,15
88550,7,1
62823,7,2
48823,7,4
5955,7,8
6147,7,7
64694,7,7
88551,7,10
32423,7,3
77014,7,3
38631,7,4
81127,7,10
24255,7,9
72033,7,4
3909,7,3
31831,7,6
N,2819,7,9,16
19013,7,7
13287,7,5
5831,7,4
19047,7,3
61143,7,6
35523,7,4
93831,7,5
89663,7,8
5703,7,9
97702,7,3
36522,7,5
73367,7,4
73441,7,3
89831,7,3
32486,7,1
47975,7,7
N,1914,7,8,15
48871,7,6
52706,7,3
26851,7,1
15207,7,6
61140,7,10
81511,7,10
47005,7,10
73190,7,2
18903,7,2
65216,7,4
2119,7,3
95205,7,3
14055,7,10
24007,7,9
25603,7,9
S,7,10,18,23
P,7,10,1212,10.83
P,7,10,1757,3732.52
N,59,7,8,19
89799,7,5
60643,7,4
81575,7,4
16055,7,6
53921,7,4
16065,7,4
72537,7,3
2069,7,1
567,7,7
48103,7,1
89803,7,4
97976,7,6
16103,7,1
27871,7,7
22069,7,3
13991,7,7
15548,7,7
55879,7,9
32163,7,2
P,3,7,202,700.12
D,7,8
D,7,4
D,7,6
P,7,10,1147,297.92
P,4,9,2323,3366.54
D,7,8
D,7,8
D,7,5
D,7,9
D,7,2
D,7,7
D,7,10
D,7,3
N,735,7,10,9
97875,7,3
89648,7,2
77415,7,10
48870,7,7
7207,7,10
32039,7,6
40223,7,2
88551,7,9
72915,7,7
N,2306,7,8,16
88163,7,2
38343,7,2
40679,7,3
96938,7,4
98015,7,6
62947,7,7
39359,7,5
4935,7,10
15565,7,1
81595,7,4
48868,7,9
40287,7,1
45542,7,10
39655,7,5
38495,7,4
40293,7,5
N,1520,7,10,17
89669,7,10
48347,7,1
47711,7,6
37585,7,2
24261,7,5
91360,7,7
61151,7,8
1667,7,9
30291,7,10
40679,3,1
69103,7,7
