P,9,2,1141,986.22
P,1,9,2111,2320.46
P,1,9,1187,4417.44
P,1,8,1711,2217.08
P,1,8,2747,4679.56
P,1,10,2271,4435.48
P,1,10,2299,3683.65
P,1,8,184,1453.14
P,1,10,331,3564.89
P,1,9,234,2901.1
P,1,10,1664,3815.28
P,3,3,1471,4874.26
P,6,3,1916,4357.94
P,1,10,1792,587.47
P,1,8,2115,1026.3
N,2307,1,9,17
22755,1,9
40415,1,6
10983,1,7
5103,1,10
43746,1,6
89191,1,6
934,1,6
89567,1,3
93670,1,3
64091,1,6
81127,1,5
40534,1,5
14055,1,5
31870,1,6
52647,1,5
50636,1,3
97719,1,1
N,294,1,8,9
64179,1,8
64990,1,2
80583,1,2
89831,1,3
64739,1,2
14823,1,6
48231,1,4
5622,1,3
72295,1,3
N,2267,1,8,19
73191,1,8
97839,1,9
15843,1,3
70242,1,4
71391,1,6
51758,1,6
64931,1,8
72935,1,5
51939,1,8
22243,1,10
73269,1,1
48695,1,7
22156,1,6
89639,1,3
14343,1,2
1590,1,7
57062,1,7
56693,1,1
39139,1,1
N,1778,1,8,16
70823,1,10
62679,1,6
89787,1,9
73223,1,1
991,1,1
34486,1,7
96997,1,6
15079,1,3
96913,1,5
69662,1,10
46817,1,6
65127,1,6
74310,1,10
27351,1,5
22167,1,3
40146,1,5
N,2178,1,8,13
2051,1,8
15333,1,8
80351,1,2
85223,1,2
46435,1,5
69349,1,1
78966,1,2
21199,1,7
31967,1,6
97895,1,2
3903,1,5
14037,1,10
14055,1,2
T
I,1,9,37
I,1,10,41
N,139,1,9,18
56855,1,3
47844,1,5
3059,1,9
5855,1,9
4151,1,5
34003,1,1
15835,1,10
21986,1,4
99958,1,1
73447,1,4
40674,1,3
40323,1,1
64198,1,6
87495,1,7
42469,1,7
70363,1,2
32482,1,5
31941,1,9
N,2271,1,8,11
36326,1,8
11300,1,6
71839,1,5
72399,1,2
11463,1,5
21950,1,8
44196,1,7
40607,1,8
11939,1,10
22229,1,8
21695,1,5
N,1264,1,9,9
20131,1,2
56757,1,7
26271,1,1
89687,1,10
98022,1,9
20126,1,2
28231,1,4
87782,1,1
40543,1,7
D,1,3
O,1,10,2243
N,1175,1,9,10
70119,1,6
10821,1,3
56742,1,6
48613,1,5
48487,1,3
57029,1,3
89699,1,6
20964,1,4
19109,1,9
18919,1,10
N,1264,1,9,8
15911,1,1
88833,1,8
22725,1,1
31201,1,10
40622,1,5
6211,1,3
97629,1,2
47773,1,6
N,1786,1,8,14
15827,1,6
61527,1,1
65107,1,5
40613,1,10
79591,1,7
11971,1,2
48870,1,4
77247,1,4
97975,1,3
97751,1,2
83171,1,10
89761,1,3
47846,1,8
15463,1,10
N,328,1,10,16
46695,1,1
38590,1,6
3973,1,10
11999,1,8
80358,1,5
31457,1,1
6067,1,7
32421,1,2
30183,1,9
78285,1,2
59617,1,6
71396,1,3
4791,1,6
55007,1,5
32311,1,4
57063,1,9
N,1249,1,9,17
89509,1,10
16092,1,6
81383,1,1
24006,1,8
20182,1,1
93633,1,3
16079,1,5
89829,1,9
48836,1,4
96989,1,4
69223,1,10
44631,1,7
40423,1,2
70963,1,1
14113,1,7
46823,1,5
65247,1,7
N,2297,1,10,7
52886,1,8
20135,1,5
79492,1,4
4534,2,3
37094,1,4
26046,1,3
63973,1,9
N,769,1,10,15
47711,1,1
79511,1,3
45502,1,7
10959,1,1
73143,1,8
81095,1,8
57031,1,3
1029,1,1
23623,1,5
63205,1,9
48599,1,7
96974,1,4
7556,1,4
93799,1,7
80726,1,6
N,865,1,9,6
6203,1,1
97751,1,4
29349,1,4
4167,1,1
80557,1,1
65248,1,1
N,1154,1,8,12
65255,1,4
95846,1,3
56391,1,10
83682,1,2
72423,1,7
88791,1,8
5574,1,9
93893,1,3
61623,1,3
31423,1,6
5955,1,6
22231,1,8
N,767,1,10,18
73119,1,3
97498,1,7
28770,1,5
50451,1,1
38631,1,10
86756,1,8
80933,1,9
83555,1,2
30687,1,7
72674,1,6
64743,1,3
47333,1,9
93373,1,5
97887,1,10
5543,1,3
1863,1,8
46807,1,7
87743,1,3
N,1127,1,9,14
34263,1,7
21258,1,2
80103,1,5
88807,1,6
87757,1,5
39714,1,7
87767,1,6
56807,1,8
95967,1,3
8773,1,9
84327,1,9
85726,1,9
36320,1,2
48327,1,3
N,1267,1,10,6
97507,1,3
30919,1,2
48678,1,6
5923,1,5
56998,1,4
38596,1,8
N,2263,1,9,9
53853,1,1
77222,1,9
89831,1,10
16031,1,4
81623,1,5
89566,1,10
5167,1,2
42580,1,3
31391,1,5
N,1379,1,8,5
83687,1,6
47825,1,7
89781,1,1
73095,1,5
2034,1,6
N,1235,1,8,9
28359,1,7
6199,1,3
57061,1,2
77535,1,4
6157,1,5
25287,1,5
15055,1,7
15702,1,2
78919,1,1
N,59,1,8,8
55676,1,9
65253,1,9
15718,1,1
97337,1,10
32422,1,10
48743,1,4
35939,1,6
65255,1,5
N,325,1,9,15
72358,1,7
48802,1,10
32078,1,3
91586,1,7
55239,1,7
64742,1,5
71763,1,3
2119,1,9
44263,1,5
65247,1,9
16014,1,3
69341,1,2
89701,1,10
56903,1,3
24235,1,4
N,2285,1,10,20
59095,1,8
93670,1,1
14148,1,6
98019,1,1
55006,1,5
4070,1,6
28310,1,10
5533,1,5
39875,1,4
80391,1,10
64287,1,3
15991,1,6
56551,1,5
21727,1,2
69335,1,6
20039,1,2
16068,1,3
89287,1,10
56967,1,7
15332,1,1
N,263,1,10,11
6083,1,9
4800,1,2
22759,1,9
62933,1,10
95719,1,3
71775,1,8
38495,1,5
10951,1,10
95871,1,3
12953,1,7
23255,1,7
N,2995,1,9,12
39655,1,10
16103,1,8
15329,1,9
20947,1,1
64649,1,10
61095,1,2
79527,1,4
30431,1,5
56903,1,9
16078,1,2
68966,1,6
64701,1,10
N,2235,1,8,5
89491,1,8
64166,1,4
57063,1,5
6181,1,10
5380,1,9
N,1186,1,10,7
64095,1,8
34524,1,9
85671,1,6
6186,1,3
23767,1,10
6194,1,10
38627,1,6
N,2907,1,9,19
96707,1,7
32458,1,5
5926,1,2
26791,1,10
48870,1,7
68199,1,9
76771,1,9
26338,1,7
19618,1,9
56465,1,6
48231,1,6
53727,1,9
63203,1,4
59091,1,7
23771,1,6
37983,1,8
45749,1,4
24294,1,10
97863,1,3
N,329,1,9,18
67301,1,5
64154,1,2
39845,1,3
54882,1,8
21475,1,10
98018,1,3
5693,1,6
60847,1,4
32483,1,4
30431,1,10
84439,1,10
6171,1,8
10055,1,2
56915,1,9
49894,1,3
56803,1,2
6192,1,1
43239,1,2
N,2275,1,8,10
15847,1,4
50782,1,4
89214,1,10
89670,1,1
95646,1,4
58015,1,2
73374,1,8
69603,1,10
15076,1,5
96863,1,10
N,2796,1,8,5
47526,1,4
71389,1,10
72391,1,6
64987,1,3
95899,1,5
N,913,1,10,11
17749,1,8
87567,1,7
19167,1,10
48341,1,7
87587,1,8
24253,1,6
31367,1,10
14048,1,7
73440,1,10
36069,1,1
23970,1,7
N,1279,1,8,8
89533,1,10
94933,1,7
96326,1,10
77527,1,3
65251,1,1
79551,1,9
52509,1,7
48743,1,2
N,1154,1,9,6
56962,1,4
45765,1,6
48871,1,7
89543,1,3
23704,1,9
71977,1,9
N,2043,1,8,18
31713,1,5
81570,1,7
6215,1,9
7638,1,4
32486,1,7
63590,1,1
12647,1,9
46739,1,5
56792,1,10
79589,1,2
72899,1,2
48445,1,2
30055,1,2
13775,1,8
28374,1,2
71271,1,2
46807,1,3
72055,1,9
N,323,1,9,19
73441,1,2
72883,1,9
56147,1,2
44739,1,1
73347,1,4
57046,1,10
31441,1,8
71079,1,3
32470,1,10
81631,1,6
81054,1,3
64731,1,7
15303,1,2
89817,1,7
89235,1,9
72885,1,7
99875,1,10
48735,3,4
56791,1,4
N,2723,1,10,15
39133,1,7
24167,1,8
77414,1,5
23271,1,7
5055,1,9
33863,1,2
44124,1,8
52434,1,8
40102,1,1
71398,1,9
64103,1,8
6051,1,4
10134,1,7
87783,1,3
89814,1,2
N,803,1,10,18
48347,1,7
52823,1,10
64983,1,4
77091,1,1
47751,1,3
63015,1,1
82151,1,10
31200,1,8
69286,1,3
16089,1,4
56229,1,10
38567,1,6
32450,1,7
15557,1,9
40611,1,10
98005,1,1
38102,1,8
4999,1,6
N,2307,1,10,19
73437,1,4
6199,1,1
57019,1,9
48615,1,4
81607,1,5
9620,1,4
40671,1,1
40647,1,7
29476,1,10
31971,1,2
23745,1,6
24287,1,9
23781,1,3
44716,1,1
43751,1,4
65181,1,1
17607,1,9
78978,1,10
46813,1,6
N,2075,1,10,8
16082,1,1
23499,1,9
65255,1,3
28390,1,8
97750,1,10
24213,1,5
63903,1,4
89815,1,3
N,1279,1,10,15
12007,1,9
47950,1,7
40661,1,6
80007,1,3
15079,1,5
32419,1,10
31959,1,7
28131,1,3
31139,1,9
24271,1,3
22723,1,3
40679,1,6
57061,1,4
73363,1,9
61135,1,2
N,1275,1,10,5
48858,1,4
26958,1,8
24223,1,1
57051,1,3
48739,1,3
N,2307,1,9,5
38531,1,6
38626,1,5
5030,1,8
27493,1,10
72225,1,8
N,2271,1,8,14
48678,1,2
13983,1,9
81030,1,2
57031,1,8
60508,1,8
89523,1,5
60870,1,8
61594,1,10
32159,1,5
73419,1,5
24223,1,7
6099,1,8
71394,1,3
72663,1,9
N,899,1,9,19
26593,1,6
97895,1,2
14527,1,7
48359,1,10
40359,1,3
89691,1,9
48737,1,4
54973,1,9
43815,1,4
30149,1,5
5152,1,7
21310,1,1
13543,1,3
69287,1,5
18144,1,1
46291,1,5
96935,1,2
70815,1,3
6135,1,8
N,1242,1,9,9
30372,1,3
40407,1,3
96739,1,1
89575,1,7
56999,1,3
73091,1,8
29415,1,9
28263,1,5
89511,1,8
N,11,1,9,8
98022,1,10
81614,1,2
48743,1,7
96995,1,3
65191,1,8
56487,1,8
56550,1,8
62997,1,10
N,2816,1,10,18
68774,1,2
40545,1,6
89789,1,10
64837,1,8
60867,1,3
15783,1,4
69091,1,9
71135,1,1
40676,1,6
44131,1,7
42727,1,9
56965,1,2
48351,1,3
52963,1,5
48834,1,8
93927,1,3
64983,1,6
24147,1,8
N,1795,1,8,13
32222,1,7
72279,1,7
39130,1,9
56662,1,4
70371,1,7
22744,1,1
83364,1,10
29763,1,8
56679,1,7
73157,1,8
97255,1,4
97031,1,5
1959,1,10
N,2735,1,8,15
26005,1,1
31071,1,10
96223,1,3
5639,1,7
32169,1,5
96934,1,8
29927,1,6
13237,1,10
31427,1,4
97957,1,7
35486,1,8
22181,1,7
48870,1,1
31847,1,7
22181,1,6
N,2773,1,10,18
38003,1,2
19406,1,3
16015,1,4
40279,1,9
4655,1,5
89815,1,7
39611,1,1
16085,1,10
73111,1,8
15582,1,8
55979,1,4
94830,1,4
3085,1,9
85606,1,6
62805,1,8
23959,1,3
93095,1,5
48867,1,6
N,11,1,8,7
31327,1,4
87143,1,6
65155,3,7
89823,1,3
28428,1,8
85083,1,9
