N,2083,8,2,14
38055,8,7
22739,8,10
64695,8,6
32287,8,8
48781,8,9
23755,8,3
4143,8,10
24157,8,9
81375,8,4
29795,8,1
87207,8,1
73438,8,8
94791,8,9
80462,8,9
N,1283,8,2,5
72278,8,4
15578,8,1
65118,8,10
4906,8,1
54867,8,6
N,1215,8,1,7
5630,8,6
8935,8,10
42725,8,1
32337,8,2
58797,8,5
72407,8,4
56994,8,6
N,306,8,1,17
97591,8,6
72029,8,4
32453,8,2
81511,8,3
96230,8,2
3139,8,3
24005,8,3
71111,8,9
88519,8,8
8054,8,6
88679,8,9
56966,8,10
47270,8,9
53983,8,2
36263,8,8
61143,8,6
11750,8,5
N,766,8,1,14
6197,8,3
85636,8,8
79462,8,4
64695,8,1
81493,8,1
31959,8,8
13875,8,5
65238,8,5
85733,8,5
95943,8,6
72919,8,3
22407,8,9
48852,8,2
63181,8,6
N,2912,8,2,17
36583,8,7
40600,8,9
87246,8,10
57027,8,8
17031,8,8
47671,8,9
12901,8,4
65255,8,4
70631,8,1
55703,8,3
11591,8,6
72935,8,3
97730,8,6
65243,8,2
89537,8,4
31524,8,5
81634,8,8
N,2078,8,2,10
69215,8,4
64212,8,9
30439,8,5
16102,8,8
64964,8,2
5063,8,7
69347,8,5
14386,8,1
14929,8,4
9942,8,2
N,1666,8,2,13
69187,8,10
24279,8,5
2005,8,10
68295,8,10
53283,8,2
55014,8,10
50535,8,3
40407,8,7
45271,8,9
23262,8,3
4167,8,10
65059,8,8
88562,8,5
N,125,8,2,16
47815,8,3
22183,8,9
98019,8,1
72132,8,9
21977,8,9
71086,7,1
88795,8,2
31667,8,2
96781,8,4
9139,8,2
36263,8,7
52691,8,6
62183,8,10
42964,8,9
97889,8,3
89699,8,2
N,767,8,2,19
43750,8,8
20066,8,10
89820,8,4
97927,8,4
20123,8,8
97943,8,5
79591,8,3
6138,8,1
73187,8,7
77543,8,10
66919,8,2
56039,8,4
46055,8,9
65831,8,10
38883,8,2
70854,8,7
10839,8,3
65255,8,3
57035,8,6
N,2298,8,1,17
89305,8,2
60647,8,10
77397,8,8
19938,8,7
91844,8,3
38054,8,7
6139,8,9
47460,8,10
23831,8,10
81187,8,6
77543,8,7
22149,8,6
81339,8,8
69089,8,9
36502,8,3
81619,8,3
15973,8,1
N,1026,8,1,7
61159,8,1
72854,8,5
6076,8,2
17605,8,5
48071,8,9
93925,8,7
93763,8,1
N,1342,8,1,16
40295,8,10
7681,8,3
15583,8,5
81552,8,10
38891,8,8
36375,8,4
98023,8,6
66786,8,1
55431,8,8
93615,8,2
62147,8,1
96931,8,5
19943,8,2
24291,8,10
89127,8,4
40532,8,4
N,2030,8,2,6
98006,8,1
579,8,7
73174,8,2
32407,8,6
73175,8,1
63015,8,1
N,1217,8,2,7
15558,8,4
31462,8,10
44764,8,8
39973,8,4
40535,8,5
81376,8,4
6212,8,2
N,865,8,2,5
22247,8,3
54923,8,2
97459,8,4
94950,8,7
91863,8,3
N,171,8,2,16
32357,8,2
25671,8,3
60646,8,4
89699,8,1
48735,8,10
52967,8,2
56994,8,2
47831,8,7
32155,8,9
97991,8,4
93359,8,4
72775,8,6
73414,8,6
13895,8,7
47846,8,7
89412,8,7
N,1027,8,2,7
56805,8,6
31955,8,7
87738,8,10
74451,8,4
45399,8,1
95456,8,1
95710,8,9
D,8,8
D,8,10
N,2203,8,1,7
34001,8,8
15366,8,1
64199,8,3
23267,8,4
96935,8,2
48550,8,5
36262,8,5
N,310,8,1,17
32103,8,1
62622,8,8
96743,8,10
79075,8,4
56035,8,7
50375,8,3
91879,8,1
75407,8,3
97679,8,8
77543,8,7
15590,8,9
31965,8,10
97991,8,6
15063,8,5
12007,8,8
73415,8,9
73155,8,8
N,2999,8,2,8
52837,8,3
13507,8,2
79947,8,9
89807,8,4
54845,8,1
40038,8,9
40676,8,6
13415,8,9
D,8,2
D,8,5
N,2115,8,2,17
40615,8,4
95759,8,9
55010,8,2
52950,8,6
30947,8,1
64907,8,6
85216,8,7
87238,8,5
87434,8,2
15047,8,10
95971,8,4
80863,8,7
13955,8,6
86627,8,6
96871,8,3
13028,8,2
81595,8,8
P,9,7,1985,3124.67
N,675,8,2,11
90982,8,2
24290,8,9
72039,8,10
79297,8,7
19142,8,5
4151,8,4
9762,8,10
31270,8,7
50645,8,7
87138,8,6
39910,8,8
N,2306,8,1,13
57063,8,4
91095,8,4
43711,8,7
64583,8,7
89703,8,8
82891,8,10
97799,8,5
64483,8,2
55005,8,10
81637,8,1
43686,8,2
11735,8,2
68420,8,1
N,1144,8,1,12
64133,8,7
24094,8,8
81625,8,5
80358,8,3
52918,8,4
95973,8,10
87783,8,7
23255,8,9
83687,8,6
48347,8,7
6019,8,5
29574,8,6
N,299,8,2,10
62939,8,1
38358,8,3
80471,8,2
5791,8,4
86743,8,6
17637,8,8
11879,8,10
89315,8,8
4127,8,7
5695,8,6
N,2242,8,1,13
77478,8,7
31813,8,6
85730,8,5
31431,8,4
97497,8,1
71399,8,3
48581,8,1
73358,8,1
30295,8,9
18151,8,1
4167,8,5
73319,8,2
57051,8,3
N,314,8,1,20
31972,8,2
89767,8,10
2048,8,9
73447,8,3
81382,8,7
41662,8,9
44775,8,2
40389,8,1
15967,8,6
2103,8,3
23843,8,7
31075,8,6
93671,8,6
64207,8,5
24135,8,2
2971,8,2
89303,8,3
38629,8,1
60933,8,1
56871,8,5
N,2305,8,2,17
83425,8,3
24149,8,9
93911,8,7
12005,8,9
73159,8,7
21403,8,8
20194,8,5
2772,8,9
2885,8,8
48483,8,9
73435,8,10
30423,8,5
71042,8,7
37605,8,7
26047,8,9
80853,8,6
38615,8,5
N,323,8,1,15
56223,8,4
39395,8,7
73156,8,6
32165,8,5
75335,8,7
61159,10,6
81631,8,3
26342,8,7
24279,8,2
60519,8,7
89278,8,3
52449,8,3
84199,8,7
40387,8,8
47591,8,8
N,331,8,2,10
32473,8,1
56551,8,5
73447,8,8
89831,8,10
60750,8,7
65255,8,2
39389,8,9
44259,8,9
61863,8,10
31965,8,9
P,8,2,1283,477.42
P,8,1,318,4128.86
D,8,4
P,8,1,1267,122.34
P,10,9,1027,2085.05
P,8,2,1179,1987.01
P,4,6,1219,318.45
P,8,1,331,109.23
P,8,2,2233,4512.94
P,8,2,2229,113.27
P,8,1,69,2676.48
P,4,5,1280,4971.34
P,8,2,483,4173.35
P,8,2,170,3706.24
N,2306,8,2,6
83661,8,3
8643,8,10
65125,8,2
15041,8,5
6179,8,2
15967,8,4
N,1151,8,2,14
98023,8,5
19675,8,8
4327,8,8
40500,8,5
89575,8,5
65251,8,10
23256,8,4
5638,8,1
37587,8,8
56015,8,5
52947,8,5
39567,8,9
89059,8,3
1343,8,5
P,8,2,2555,3803.15
N,1277,8,1,6
81543,8,6
28358,8,2
78559,8,10
57023,8,1
81303,8,2
40357,8,7
T
P,8,1,1121,3306.25
N,671,8,2,10
6179,8,10
89751,8,8
46789,8,9
67207,8,10
19686,8,6
5783,8,5
63079,8,6
30307,8,8
42725,8,2
51933,8,7
O,8,2,7
D,8,5
D,8,4
D,8,2
O,8,1,1772
D,8,7
N,331,8,1,8
64277,8,9
48615,8,6
95887,8,6
24191,8,5
21179,8,4
2119,8,8
12358,8,6
11814,8,2
N,627,8,1,20
95109,8,2
62077,8,3
89687,8,1
89699,8,4
69199,8,6
22468,8,10
22567,8,2
18607,8,10
32351,8,1
44003,8,2
23075,8,7
24294,8,1
94803,8,6
14838,8,1
89683,8,3
15518,8,6
39571,8,8
30950,8,6
54551,8,5
40663,8,1
D,8,6
O,8,1,331
N,1010,8,1,14
56515,8,5
45798,8,10
16561,8,3
69345,8,2
12961,8,8
48867,8,5
97659,8,2
93918,8,8
30291,8,10
65244,8,4
40253,8,1
57061,8,9
22247,8,6
40295,8,1
N,327,8,1,10
5689,8,1
40605,8,9
73444,8,9
56475,8,3
93535,8,4
56871,8,6
15583,8,1
6215,8,4
40573,8,8
48669,8,8
N,329,8,2,5
74342,8,4
46479,8,2
