T
O,5,5,1663
N,2750,5,4,11
1989,5,7
57055,5,7
33887,5,2
47323,5,8
52455,5,7
60578,5,4
30919,5,4
38343,5,6
64551,5,4
86749,5,7
48871,5,1
N,1250,5,3,16
80102,5,2
15845,5,5
73417,5,8
72247,5,6
89831,5,2
13796,5,1
23909,5,8
5059,5,3
13973,5,8
97991,5,5
64871,5,5
14654,5,9
14531,5,3
15682,5,9
71334,5,9
6207,5,8
N,2014,5,4,7
79543,5,3
93887,5,7
9701,5,5
1351,5,8
71767,5,6
52966,5,8
48871,5,3
N,301,5,4,13
97589,5,7
97702,5,9
31207,5,8
75135,5,1
19623,5,8
44769,5,1
97444,5,2
46394,5,4
55907,5,1
66983,5,7
6039,5,9
73383,5,2
24039,5,4
N,1267,5,4,6
48295,5,5
36039,5,6
62679,5,10
23523,5,2
15773,5,2
56799,5,3
N,2306,5,5,14
57056,5,9
85671,5,10
47846,5,10
46656,5,9
32479,5,4
23768,5,9
23943,5,8
64439,5,4
73413,5,4
59293,5,7
88807,5,3
32391,5,9
48582,5,1
13271,5,9
N,45,5,5,14
68285,5,5
55719,5,6
6195,5,6
15751,5,5
52181,5,8
64743,5,9
59059,5,7
16103,5,3
68583,5,9
58774,5,7
48871,5,1
56283,5,8
62047,5,2
14339,5,5
N,1255,5,3,17
81123,5,7
24163,5,3
76487,5,2
77476,5,1
56967,5,3
29908,5,3
72598,5,2
71381,5,3
93671,5,7
85735,5,6
63677,5,2
4103,5,2
97503,5,5
97755,5,1
13541,5,3
45151,5,6
40675,5,8
N,705,5,3,14
88917,5,5
6087,5,3
64190,5,7
23266,5,9
56935,5,2
96871,5,4
72934,5,2
71847,5,7
14471,5,3
99008,5,6
99955,5,3
51537,5,4
59111,5,1
81639,5,3
N,2435,5,5,10
86207,5,4
4035,5,5
46690,5,4
48870,5,5
68326,5,10
29127,5,1
72899,5,10
13988,5,5
19678,5,7
15067,5,1
N,2307,5,3,17
63110,5,9
93413,5,9
65255,5,7
98022,5,4
9827,4,9
54358,5,5
5927,5,3
81637,5,9
71397,5,9
11972,5,5
65255,5,8
14814,5,1
64741,5,1
89831,5,5
40294,5,10
6163,5,8
84581,5,10
N,1986,5,5,15
32221,5,8
97967,5,5
39620,5,6
87265,5,4
81603,5,7
85731,5,1
15078,5,1
72231,5,5
85729,5,1
11741,5,4
77230,5,4
56005,5,10
97511,5,7
49637,5,6
6079,5,1
T
N,753,5,4,15
81591,5,3
27335,5,9
2051,5,10
5955,5,9
65207,5,3
55138,5,10
15079,5,6
32415,5,6
22173,5,2
32355,5,9
4039,5,1
79581,5,9
48039,5,3
89767,5,9
70247,5,9
N,2303,5,3,15
19087,5,5
48359,5,3
28134,3,2
36579,5,2
97487,5,7
12335,5,8
31668,5,2
40037,5,4
83283,6,2
57031,5,2
68740,5,3
46755,5,3
65255,5,6
73447,5,2
79463,5,8
N,639,5,5,12
63207,5,9
39135,5,9
45655,5,3
32199,5,6
15997,5,6
11973,5,3
98021,5,1
87220,5,3
80990,5,5
65255,5,8
19477,5,4
48843,5,8
P,5,5,995,3732.53
P,5,5,2291,3708.76
N,323,5,5,17
64975,5,4
1094,5,6
23783,5,2
12100,5,5
77415,5,7
56977,5,2
56036,5,1
58855,5,1
68824,5,2
42453,5,6
81351,5,3
32135,5,3
61020,5,4
6213,5,2
39118,5,6
40589,5,9
24028,5,10
T
P,5,4,739,2035.13
P,5,3,235,2834.51
P,5,3,315,3911.88
P,5,3,2307,3087.82
N,1597,5,5,8
91303,5,2
24279,5,1
6215,5,7
48791,5,4
96739,5,1
23267,5,4
40663,5,7
65051,5,3
P,5,5,1890,2567.75
O,5,3,265
O,5,4,1023
P,5,3,326,706.82
T
N,1271,5,4,14
52893,5,9
92641,5,8
4134,5,10
81095,5,5
31295,5,1
73306,5,2
80103,5,6
32485,5,1
14823,5,10
16036,5,2
84438,5,6
72231,5,2
31975,5,7
40677,5,10
N,2755,5,5,5
81511,5,4
90822,5,7
23123,5,3
32947,5,10
5135,5,8
N,515,5,4,13
30179,5,2
65179,5,5
77534,5,7
46054,5,3
8677,5,4
6215,5,10
75338,5,4
35941,5,8
13667,5,5
63099,5,6
29887,5,8
71778,5,6
54295,5,6
N,2307,5,4,8
21991,5,2
89827,5,3
48358,5,10
72288,5,7
96775,5,4
48807,5,8
57031,5,8
95095,5,9
N,1535,5,4,13
68798,5,2
87783,5,4
46695,5,10
6126,5,1
89537,5,5
38455,5,8
97639,5,10
31423,5,1
29092,5,4
24003,1,2
5171,5,6
99756,5,5
47815,5,1
N,1179,5,4,7
81482,5,7
76229,5,10
31706,5,4
2097,5,7
6015,5,4
74951,5,8
50916,5,3
I,5,3,20
D,5,2
D,5,9
N,686,5,3,17
24283,5,1
13837,5,9
56980,5,1
95702,5,7
55398,5,8
44643,5,9
32310,5,1
13284,5,1
83503,5,5
64412,5,3
32482,5,6
6203,5,2
87771,5,4
19943,5,4
81367,5,6
94687,5,2
73395,5,10
P,5,5,2138,2877.82
N,1154,5,3,8
23768,5,4
31635,5,1
93799,5,6
31971,5,5
81383,5,5
24287,5,10
1543,5,10
15951,5,6
O,5,4,2894
D,5,2
D,5,1
N,2291,5,5,18
7125,5,5
32199,5,2
16101,5,2
19173,5,8
15073,5,2
40103,5,6
4166,5,7
71639,5,1
79073,5,8
28029,5,9
81123,5,4
36325,5,4
36571,5,2
89574,5,10
97766,5,5
47717,5,9
68491,5,9
23271,5,1
P,5,4,2787,1890.09
P,5,5,1923,3625.41
P,5,3,1539,612.79
P,5,5,1203,2347.82
P,5,4,1008,364.53
P,9,1,290,3080.67
P,5,5,2560,3110.65
P,4,1,1762,2924.92
P,5,3,329,423.44
P,5,4,1267,3266.08
P,5,4,314,1754.7
P,5,4,1273,2280.78
P,5,3,703,3741.41
P,3,2,1209,2485.82
P,6,6,320,1674.38
P,5,4,2657,2772.33
P,5,4,2813,2186.33
P,9,3,2011,2008.52
P,5,5,2114,1480.61
P,5,5,1793,3301.31
P,5,4,320,3318.26
P,5,4,2091,1891.33
P,5,5,315,2628.13
P,5,5,193,3848.22
P,5,3,301,3729.05
P,5,4,2233,1344.12
P,5,4,2806,2048.72
P,5,4,915,1925.34
P,5,3,2689,2235.55
P,5,3,2479,1096.08
P,5,3,1027,828.23
P,5,3,319,693.87
P,5,3,2126,969.79
P,5,3,2498,571.01
P,5,4,2747,1677.42
P,5,4,937,1074.74
P,5,4,2859,4159.78
P,4,10,1269,4782.43
P,5,5,1147,358.31
P,5,5,1987,1335.43
P,5,3,307,4862.47
P,4,8,2819,4099.84
P,5,5,1219,3363.85
P,3,8,1792,139.11
P,8,2,703,3802.28
P,5,4,1283,2257.21
P,2,9,283,184.11
P,5,5,1139,4259.68
P,5,4,706,1238.43
P,5,3,72,4458.37
P,5,5,68,4942.05
P,9,10,1249,1865.86
P,5,3,2291,2168.17
P,9,10,202,4092.51
P,5,3,292,2627.28
P,5,5,2259,2047.61
P,2,2,613,3186.86
P,5,4,2795,4985.86
P,5,5,2819,4197.69
P,5,5,39,3697.24
P,5,3,1667,1214.91
P,4,10,299,3287.45
P,5,5,2303,771.35
P,5,4,2288,3776.64
P,5,4,625,1289.65
P,5,4,1753,4703.36
P,2,7,2305,2013.67
P,5,3,1282,954.58
P,8,6,1083,1834.81
P,5,4,723,2661.32
P,5,3,201,1015.0
P,5,3,200,4131.96
P,2,7,1266,3537.56
