D,10,4
D,10,3
S,10,8,10,42
P,10,9,171,4463.23
P,10,8,1154,228.28
D,10,5
D,10,6
D,10,7
D,10,8
D,10,4
D,10,9
D,10,1
D,10,3
D,10,7
D,10,9
D,10,4
D,10,7
D,10,7
N,961,10,8,14
37605,10,7
55963,10,2
35525,10,6
54471,10,10
14503,10,4
63543,10,5
70615,10,5
88679,10,5
24227,10,2
65151,10,7
77287,10,6
81543,10,3
78548,10,1
64965,10,1
N,2051,10,9,9
81630,10,9
89725,10,6
2071,10,9
35935,10,5
89459,10,3
81031,10,8
48351,10,2
89766,9,1
64159,10,2
N,2819,10,8,9
72907,10,7
5510,10,10
32291,10,3
71999,10,1
31943,10,4
11879,10,8
67173,10,4
97383,10,6
81639,10,1
N,1121,10,8,13
5181,10,2
40655,10,3
55511,10,10
93671,10,10
12356,10,1
77511,10,1
38623,10,10
9786,10,7
89443,10,3
67271,10,8
24275,10,8
92701,10,5
97767,10,2
N,2747,10,10,20
70161,10,9
61667,10,6
28390,10,10
32335,10,6
46818,10,3
24222,10,10
48325,10,8
36470,10,8
35429,10,10
10054,10,7
15845,10,6
85735,10,8
75358,10,9
32461,10,4
49383,10,10
22243,10,8
5123,10,1
69335,10,6
32278,10,5
97765,10,5
O,10,10,331
D,10,5
D,10,1
D,10,10
D,10,4
N,2304,10,8,17
1591,10,8
71250,10,6
11221,10,6
58069,10,6
81087,10,8
89823,10,8
36741,10,10
55791,10,4
28132,10,7
48710,10,7
40391,10,9
54951,10,9
71326,10,3
60061,10,7
86879,10,1
46919,10,1
64039,10,4
N,27,10,10,17
1799,10,1
9287,10,2
36583,10,8
14951,10,9
56350,10,5
52807,10,5
85728,10,7
95459,10,9
31847,10,6
76383,10,4
81503,10,3
2803,10,8
40679,10,1
69211,10,10
32231,10,10
88294,10,5
16087,10,6
N,185,10,10,15
91877,10,10
89443,10,8
71071,10,7
47330,10,1
23271,10,10
56423,10,2
97873,10,1
20375,10,2
24167,10,10
34526,10,2
55783,10,3
819,10,8
1599,10,8
89423,10,5
48845,10,3
N,771,10,8,18
96935,10,4
11031,10,7
86599,10,1
46822,10,2
5358,10,1
48342,10,1
77793,10,3
15574,10,7
89761,10,8
23013,10,10
95957,10,2
76259,10,3
86174,10,9
38372,10,3
36199,10,9
71873,6,6
806,10,8
32359,10,8
N,2275,10,8,14
70859,10,8
34087,10,2
16099,10,9
85703,10,4
88935,10,4
5119,1,8
74935,10,6
4159,10,4
11381,10,6
15783,10,9
37582,10,4
80335,10,8
88775,10,3
32455,10,7
N,326,10,10,5
25186,10,1
32231,10,4
87749,10,6
97959,10,6
14519,10,1
P,10,9,2107,2131.32
P,10,10,327,2326.23
P,9,3,1915,2712.33
P,10,8,11,3265.21
P,10,10,322,2282.34
P,10,10,2050,3868.57
P,7,9,2303,2642.28
P,10,8,1218,2839.44
P,10,8,171,4077.46
P,10,8,251,805.96
P,4,6,2305,1259.0
P,10,10,2739,638.45
P,10,10,763,4268.41
P,10,10,827,3057.69
P,10,9,971,4061.31
P,10,9,2993,2272.1
P,10,9,2306,2359.87
P,10,8,323,942.49
P,5,7,1539,1286.05
P,10,9,186,2819.44
P,10,8,2273,4628.23
P,2,9,2219,898.24
P,10,10,2305,2472.28
P,10,10,2277,314.3
P,10,9,267,2467.72
P,8,7,1787,1639.78
P,10,10,295,4332.31
P,10,8,286,652.85
P,10,9,1155,3883.13
P,10,8,889,3732.16
P,1,2,1103,3154.59
P,10,10,675,162.54
P,10,9,1282,1712.45
P,10,10,2807,959.65
P,8,1,1795,2133.27
P,10,9,2242,1369.9
P,10,10,2729,3076.68
P,10,9,2799,3076.66
P,10,10,2755,4109.04
P,3,5,1282,984.27
P,8,9,2035,1899.59
P,10,9,230,2517.01
P,10,9,1155,1980.18
P,10,10,323,952.25
P,10,10,2739,4276.8
P,10,10,1899,809.74
P,10,8,2299,362.98
P,10,9,827,695.3
P,3,6,331,2112.21
P,10,8,771,2287.06
P,10,8,2179,1513.74
P,5,3,244,1301.41
P,10,10,1134,2540.65
P,10,8,326,2098.79
P,3,8,323,1702.54
P,10,8,1017,4211.22
P,10,9,2239,2957.56
P,6,1,1151,4028.43
P,10,10,2051,748.0
P,10,9,769,4477.81
P,10,9,1027,3327.36
P,10,9,2050,448.87
P,10,9,1665,2552.13
P,10,10,2302,2948.42
P,10,10,329,2181.26
P,1,4,2043,3236.14
P,7,5,1027,1082.68
P,2,2,1139,1318.8
P,10,8,2131,2647.12
P,10,10,2307,2484.44
P,10,9,2283,1974.98
P,10,8,1259,1347.15
P,10,9,307,2926.19
P,10,9,203,1055.31
P,10,10,2146,1670.63
P,10,8,1491,548.01
P,10,10,2041,459.61
P,10,9,1026,3756.89
P,10,8,305,3129.22
P,10,9,287,4535.44
P,10,8,1026,2577.98
P,10,8,2467,4804.35
P,10,10,1086,2710.23
P,10,9,1235,3425.31
P,10,8,291,2359.77
P,9,10,2290,3392.68
P,10,10,1013,4666.64
P,10,9,1247,4833.27
P,10,10,2163,3340.28
P,10,8,2033,3269.75
P,7,2,1003,3137.14
P,10,10,1891,2685.0
P,10,10,1535,1149.65
P,10,9,1730,956.45
P,10,10,2047,3561.17
P,10,10,2171,862.63
P,10,9,2803,574.99
P,10,9,1266,205.58
P,10,10,231,498.94
P,10,9,1153,487.77
P,10,9,131,2523.75
P,3,3,673,4884.45
P,5,4,2233,3756.15
P,10,8,927,1405.22
P,10,10,39,4680.63
P,10,8,1539,1547.97
P,10,10,2306,2339.8
P,10,10,1619,1347.13
P,1,7,771,1056.16
P,10,10,1283,284.34
P,10,9,1507,1435.06
P,10,8,2562,2530.82
P,10,8,1139,2128.8
P,9,1,75,3927.77
P,10,9,1243,886.17
P,10,8,210,1784.28
P,10,9,2807,4889.48
P,10,8,2278,2487.99
P,10,10,2815,62.99
P,10,9,2819,539.88
P,10,10,331,3217.56
P,2,9,43,3601.07
P,8,5,2163,1033.15
P,5,8,2818,4796.98
P,10,9,1587,3641.21
P,10,10,75,1629.39
P,10,10,2307,2610.22
P,10,8,75,2827.58
P,10,9,1215,3144.46
P,7,1,315,4182.59
P,10,10,1283,1877.04
P,10,9,75,941.54
P,10,8,1258,4367.54
P,10,8,963,1092.75
P,10,9,265,729.6
P,5,3,2281,467.19
P,10,8,1005,784.56
P,10,8,1017,3790.92
P,6,9,75,2166.13
P,10,10,2307,1579.3
P,10,8,1283,1174.69
P,10,10,1759,2397.5
P,10,10,299,3107.18
P,10,10,1518,4920.93
P,10,10,1090,2505.67
P,10,8,75,63.4
P,10,9,289,1524.5
P,10,10,2659,2197.26
P,10,9,1979,873.99
P,10,8,2307,2653.3
P,10,9,1235,3984.22
P,4,8,2096,1828.17
P,10,9,2256,3455.29
P,10,10,1982,1809.19
P,10,10,2203,2419.36
P,10,10,1787,4301.27
P,10,9,1015,1831.0
P,10,8,1057,2902.48
P,10,10,2161,3945.28
P,10,8,323,3603.29
P,10,9,995,3150.99
P,10,10,1271,2961.78
P,10,9,1279,593.76
P,10,10,731,2306.95
P,10,8,2819,1087.79
P,10,8,1278,481.37
P,5,7,2273,3107.89
P,10,10,2275,1126.4
P,10,9,594,4130.02
P,10,10,1281,1681.38
P,10,10,1955,4747.52
P,10,10,755,873.14
P,10,9,1763,235.73
P,4,5,2003,4000.62
P,10,8,33,1155.52
P,10,8,318,2108.88
P,10,9,1155,3578.83
P,10,9,2305,1418.94
P,2,3,1361,1507.37
P,10,9,1279,4918.86
P,10,10,617,4483.68
P,3,7,1024,3178.56
P,10,9,1279,872.53
